algorithm,features,training_time,testing_time,best_estimator,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
SGDClassifier,tfidf,2459,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966236582,0.960899111,0.971699123,0.972026863,0.960446301,0.966430956,0.966039944,0.932535697,18911,18911,37822,0.966299117,0.966236582,0.96623545,0.966299117,0.966236582,0.96623545
SGDClassifier,tfidf,2555,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966448099,0.961252876,0.971761686,0.972079742,0.960816456,0.966635993,0.966258077,0.932955378,18911,18911,37822,0.966507281,0.966448099,0.966447035,0.966507281,0.966448099,0.966447035
SGDClassifier,tfidf,2348,1,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966051504,0.961319026,0.970882086,0.971180794,0.960922215,0.966224747,0.965876475,0.932152059,18911,18911,37822,0.966100556,0.966051504,0.966050611,0.966100556,0.966051504,0.966050611
SGDClassifier,tfidf,2555,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966606737,0.961989529,0.971317167,0.971603828,0.961609645,0.966772776,0.96643903,0.933260084,18911,18911,37822,0.966653348,0.966606737,0.966605903,0.966653348,0.966606737,0.966605903
SGDClassifier,tfidf,2527,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.96639522,0.961828464,0.971053194,0.971339432,0.961451007,0.966560551,0.966228245,0.932836047,18911,18911,37822,0.966440829,0.96639522,0.966394398,0.966440829,0.96639522,0.966394398
SGDClassifier,tfidf,2538,3,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.96562847,0.960996806,0.970354148,0.970652001,0.960604939,0.965800274,0.965454932,0.931303946,18911,18911,37822,0.965675477,0.96562847,0.965627603,0.965675477,0.96562847,0.965627603
SGDClassifier,tfidf,2346,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966263022,0.961431786,0.971196494,0.97149807,0.961027973,0.966438716,0.966085477,0.93257716,18911,18911,37822,0.96631414,0.966263022,0.966262097,0.96631414,0.966263022,0.966262097
SGDClassifier,tfidf,2364,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.967479245,0.961910236,0.973184178,0.973507482,0.961451007,0.967674113,0.967282013,0.935026449,18911,18911,37822,0.967547207,0.967479245,0.967478063,0.967547207,0.967479245,0.967478063
SGDClassifier,tfidf,2384,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.96713553,0.961884346,0.972507488,0.972820052,0.961451007,0.967321292,0.966947643,0.934331445,18911,18911,37822,0.967195917,0.96713553,0.967134468,0.967195917,0.96713553,0.967134468
SGDClassifier,tfidf,2539,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966818254,0.96166719,0.972085561,0.972397018,0.96123949,0.96700234,0.966632102,0.933694628,18911,18911,37822,0.966876376,0.966818254,0.966817221,0.966876376,0.966818254,0.966817221
