,strategy,best_cost,n_inter_pso,n_particles,n_processes_pso,c1,c2,w,training_time,testing_time,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
,lin_variation,0.911214286,0.911042385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nonlin_mod,0.911472222,0.911327853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ensemble strategy,weight_voting_hard,91.13833333,91.12876162,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,weight_voting_soft,91.07206349,91.05778227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2_strategy,exp_decay,91.02777778,91.01684109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,lin_variation,91.12142857,91.10423845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nonlin_mod,91.14722222,91.13278532,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ensemble strategy,weight_voting_hard,91.1383,91.1288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,weight_voting_soft,91.1389,91.1305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2_strategy,exp_decay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,lin_variation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nonlin_mod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
